host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,days_as_host,host_response_time_hours,bathroom_type,amenities_count,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathroom_type_,bathroom_type_bath,bathroom_type_baths,bathroom_type_half-bath,bathroom_type_private bath,bathroom_type_shared bath,bathroom_type_shared baths
100,80,0,3.0,7.0,1,1,13.7525483,100.5792691,Private room,2,1.0,1,1,973.0,5,365,1,3,9,38,313,16,16,1,4.88,4.94,4.69,5.0,5.0,4.75,4.88,0,3,2,1,0,2.17,445,1,private bath,45,0,0,1,0,0,0,0,0,1,0,0
94,99,0,41.0,41.0,1,1,13.7063799,100.5263262,Entire home/apt,2,1.0,1,1,1488.0,1,365,1,19,49,79,260,6,6,2,4.67,4.67,4.5,4.5,4.83,5.0,4.67,1,41,41,0,0,0.68,1993,1,bath,20,1,0,0,0,0,1,0,0,0,0,0
94,99,0,41.0,41.0,1,1,13.706626551731269,100.52545674425627,Entire home/apt,2,1.5,1,1,1488.0,30,365,1,4,4,4,180,16,16,0,4.63,4.5,4.44,4.44,4.81,4.25,4.63,1,41,41,0,0,1.91,1993,1,baths,21,1,0,0,0,0,0,1,0,0,0,0
98,87,0,27.0,32.0,1,1,13.71480123884357,100.47397155314684,Entire home/apt,2,1.0,1,1,1171.0,8,365,1,17,47,77,257,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,16,14,2,0,0.32,445,1,bath,19,1,0,0,0,0,1,0,0,0,0,0
67,49,0,11.0,12.0,1,1,13.716792063091749,100.50686511705833,Entire home/apt,2,1.0,1,1,962.0,30,365,1,10,40,70,71,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,11,11,0,0,0.25,506,24,bath,9,1,0,0,0,0,1,0,0,0,0,0
100,100,0,2.0,2.0,1,1,13.744860130689483,100.6994722872806,Entire home/apt,4,2.0,2,4,1760.0,1,365,1,30,60,90,365,1,1,0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,0,2,2,0,0,0.77,2578,3,baths,10,1,0,0,0,0,0,1,0,0,0,0
100,99,1,3.0,6.0,1,1,13.7112307937983,100.52031688246176,Entire home/apt,2,1.0,1,2,2328.0,1,1125,1,19,49,79,80,12,12,1,5.0,4.83,4.83,4.67,4.92,4.67,4.83,1,3,3,0,0,1.33,3012,1,bath,44,1,0,0,0,0,1,0,0,0,0,0
100,100,1,7.0,10.0,1,1,13.77214,100.44954,Entire home/apt,2,1.0,1,0,890.0,2,365,1,11,30,57,148,15,15,5,5.0,5.0,4.8,5.0,5.0,4.67,4.93,1,7,4,3,0,2.62,3024,1,bath,28,1,0,0,0,0,1,0,0,0,0,0
100,100,0,108.0,120.0,1,1,13.702068059758972,100.60229342129038,Entire home/apt,2,1.5,1,1,1936.0,3,365,1,16,35,65,245,3,3,0,4.67,5.0,5.0,5.0,5.0,4.0,4.67,1,35,35,0,0,0.34,2623,1,baths,15,1,0,0,0,0,0,1,0,0,0,0
100,99,0,79.0,84.0,1,1,13.70701,100.52733,Entire home/apt,4,2.0,2,2,2000.0,1,365,1,22,52,82,263,3,3,0,4.33,4.0,4.0,4.0,4.67,3.67,4.33,1,76,73,3,0,0.34,2878,1,baths,33,1,0,0,0,0,0,1,0,0,0,0
100,100,0,4.0,6.0,1,1,13.76156,100.50064,Shared room,8,2.0,1,0,400.0,1,365,1,25,55,85,360,1,1,0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,1,4,0,2,2,0.12,425,1,shared baths,12,0,0,0,1,0,0,0,0,0,0,1
100,99,0,79.0,84.0,1,1,13.707520698460478,100.52715876078896,Entire home/apt,2,1.0,1,1,1007.0,1,365,1,0,0,0,0,24,24,3,4.7,4.78,4.65,4.74,4.91,4.43,4.87,1,76,73,3,0,2.73,2878,1,bath,30,1,0,0,0,0,1,0,0,0,0,0
100,99,0,79.0,84.0,1,1,13.70528,100.52677,Entire home/apt,2,1.0,1,1,1750.0,1,365,1,18,48,78,259,6,6,0,3.83,3.67,3.67,3.67,3.83,4.5,3.83,1,76,73,3,0,0.76,2878,1,bath,30,1,0,0,0,0,1,0,0,0,0,0
100,99,0,79.0,84.0,1,1,13.70724,100.52752,Entire home/apt,2,1.0,1,1,1651.0,1,365,1,10,40,70,251,15,15,0,4.53,4.6,4.53,4.8,4.73,4.33,4.53,1,76,73,3,0,1.7,2878,1,bath,39,1,0,0,0,0,1,0,0,0,0,0
100,100,0,1.0,1.0,0,1,13.745092558665096,100.51585044840768,Entire home/apt,7,1.5,3,0,2000.0,1,10,1,4,10,32,123,32,32,1,4.53,4.69,4.5,4.53,4.72,4.38,4.63,0,1,1,0,0,3.6,417,1,baths,13,1,0,0,0,0,0,1,0,0,0,0
100,99,1,17.0,17.0,1,1,13.754620091022824,100.5284717590594,Entire home/apt,2,1.0,1,1,2185.0,28,730,1,1,12,12,276,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,17,17,0,0,0.25,607,1,bath,39,1,0,0,0,0,1,0,0,0,0,0
50,100,0,4.0,4.0,1,1,13.75362670184744,100.53321148088712,Private room,2,1.0,1,0,4770.0,1,365,1,4,7,20,279,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4,0,4,0,0.12,421,24,private bath,36,0,0,1,0,0,0,0,0,1,0,0
100,98,1,22.0,22.0,1,1,13.713369748359964,100.51386337727308,Entire home/apt,4,1.0,1,0,869.0,1,365,1,4,14,22,271,20,20,4,4.75,4.8,4.75,4.85,4.85,4.7,4.85,1,11,11,0,0,2.26,3712,1,bath,51,1,0,0,0,0,1,0,0,0,0,0
100,98,0,5.0,13.0,1,1,13.740194896267628,100.5562658465576,Shared room,1,1.5,1,8,764.0,1,365,1,26,56,86,266,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,5,0,2,3,0.24,1125,1,shared baths,32,0,0,0,1,0,0,0,0,0,0,1
100,98,0,5.0,13.0,1,1,13.740275023634185,100.55620771233234,Shared room,1,1.5,1,8,800.0,1,365,1,30,60,90,270,3,3,0,5.0,5.0,4.33,5.0,4.67,5.0,4.67,1,5,0,2,3,0.35,1125,1,shared baths,32,0,0,0,1,0,0,0,0,0,0,1
99,58,1,87.0,90.0,1,1,13.787064380280238,100.50293066025075,Entire home/apt,2,1.0,1,1,666.0,30,365,1,2,29,59,239,2,2,0,3.5,4.5,4.0,4.5,4.0,4.0,3.0,0,87,87,0,0,0.78,2412,3,bath,44,1,0,0,0,0,1,0,0,0,0,0
87,99,0,44.0,47.0,1,1,13.70708397881658,100.60334144273554,Entire home/apt,2,1.0,0,1,1593.0,3,365,1,22,52,82,262,2,2,0,3.0,4.0,3.0,2.5,3.0,4.5,3.5,1,22,22,0,0,0.24,426,3,bath,25,1,0,0,0,0,1,0,0,0,0,0
100,95,0,50.0,51.0,1,1,13.746792292780068,100.55823488227844,Private room,2,1.0,1,50,3161.0,1,365,1,23,53,83,207,7,7,0,4.57,4.57,4.29,4.71,4.57,4.57,4.71,1,26,0,26,0,0.87,417,1,private bath,24,0,0,1,0,0,0,0,0,1,0,0
90,86,0,24.0,42.0,1,1,13.70703,100.59739,Entire home/apt,2,1.0,1,1,670.0,29,365,1,10,25,55,204,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,20,20,0,0,0.29,3519,3,bath,17,1,0,0,0,0,1,0,0,0,0,0
100,100,1,1.0,1.0,1,1,13.77371,100.59783,Entire home/apt,2,1.0,1,0,1213.0,4,365,1,2,20,50,290,12,12,3,5.0,4.92,4.83,5.0,4.92,4.67,4.92,0,1,1,0,0,1.42,417,1,bath,45,1,0,0,0,0,1,0,0,0,0,0
96,81,0,5.0,20.0,1,1,13.71689,100.55215,Private room,2,1.0,1,1,800.0,1,365,1,0,0,19,239,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,5,0,5,0,0.19,1968,3,private bath,22,0,0,1,0,0,0,0,0,1,0,0
100,80,0,11.0,15.0,1,1,13.760361044748418,100.56492391351942,Private room,2,1.0,1,1,817.0,1,365,1,26,56,86,266,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,11,5,6,0,0.13,2879,1,bath,26,0,0,1,0,0,1,0,0,0,0,0
100,100,1,29.0,29.0,1,1,13.71748,100.58374,Entire home/apt,2,1.0,1,1,2503.0,2,365,1,21,51,81,171,10,10,1,4.7,4.8,4.8,4.7,4.9,4.9,4.6,1,29,29,0,0,1.2,2072,1,bath,29,1,0,0,0,0,1,0,0,0,0,0
81,99,0,23.0,25.0,1,1,13.75862,100.57013,Entire home/apt,2,1.0,1,1,1341.0,25,365,1,26,56,86,86,6,6,0,4.0,4.0,4.17,3.67,3.33,4.67,3.83,1,12,12,0,0,0.92,426,3,bath,27,1,0,0,0,0,1,0,0,0,0,0
100,91,0,2.0,3.0,1,1,13.691971662397773,100.51509399563142,Private room,2,1.0,1,1,593.0,1,365,1,22,52,82,262,6,6,0,4.17,3.83,4.33,4.67,4.0,4.0,4.33,1,1,0,1,0,0.69,762,1,bath,4,0,0,1,0,0,1,0,0,0,0,0
100,100,0,25.0,43.0,1,1,13.71225642612835,100.5804471222585,Entire home/apt,2,1.0,1,1,1288.0,5,365,1,21,51,81,261,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,23,20,3,0,0.17,2748,1,bath,26,1,0,0,0,0,1,0,0,0,0,0
100,100,1,3.0,3.0,1,1,13.726845299643792,100.58258573926236,Entire home/apt,2,1.0,1,0,2000.0,3,365,1,7,12,39,314,17,17,6,5.0,5.0,5.0,5.0,5.0,4.88,5.0,1,3,3,0,0,4.86,1426,1,bath,44,1,0,0,0,0,1,0,0,0,0,0
100,78,0,11.0,14.0,1,1,13.721657831670012,100.57679705321787,Entire home/apt,2,1.0,1,1,1485.0,1,365,1,20,50,80,170,8,8,0,3.75,4.0,3.38,4.75,4.38,4.38,3.88,0,8,8,0,0,0.92,611,1,bath,31,1,0,0,0,0,1,0,0,0,0,0
88,75,0,1.0,1.0,1,0,13.716980307438629,100.37354428321125,Entire home/apt,4,1.5,1,0,2199.0,2,60,1,22,40,70,161,3,3,0,5.0,5.0,4.67,5.0,4.67,5.0,5.0,0,1,1,0,0,0.52,1320,24,baths,44,1,0,0,0,0,0,1,0,0,0,0
100,100,0,4.0,4.0,1,1,13.805036279078973,100.55728390513256,Entire home/apt,2,1.0,1,1,1416.0,29,365,1,21,51,81,261,3,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,4,4,0,0,0.34,3596,1,bath,27,1,0,0,0,0,1,0,0,0,0,0
98,94,0,73.0,93.0,1,1,13.753224232466064,100.5309185385704,Entire home/apt,4,2.0,2,2,4314.0,28,99,1,1,29,59,240,3,3,1,4.0,4.0,4.0,3.67,4.67,5.0,4.33,0,30,24,6,0,0.45,4419,1,baths,47,1,0,0,0,0,0,1,0,0,0,0
100,94,0,3.0,3.0,1,1,13.765141308334934,100.49809646720732,Private room,2,1.0,1,1,850.0,1,365,1,22,49,79,258,6,6,0,4.17,4.0,4.17,4.17,4.33,3.83,4.0,1,3,0,3,0,0.7,417,1,private bath,5,0,0,1,0,0,0,0,0,1,0,0
80,97,0,13.0,22.0,1,1,13.7157,100.59753,Entire home/apt,6,2.5,3,4,2147.0,14,365,1,12,20,49,50,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,6,6,0,0,1.0,3256,3,baths,5,1,0,0,0,0,0,1,0,0,0,0
100,100,1,25.0,33.0,1,1,13.73491,100.56873,Entire home/apt,5,2.0,2,4,8107.0,2,365,1,20,45,75,165,15,15,2,4.93,5.0,4.93,5.0,4.93,4.93,4.93,1,23,23,0,0,1.72,2408,1,baths,49,1,0,0,0,0,0,1,0,0,0,0
100,99,1,12.0,13.0,1,1,13.75745,100.5381,Entire home/apt,2,1.0,1,1,3086.0,30,365,1,0,26,56,147,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,12,12,0,0,0.33,3416,1,bath,63,1,0,0,0,0,1,0,0,0,0,0
100,100,1,1.0,13.0,1,1,13.7162072,100.527439,Entire home/apt,10,2.0,3,5,4224.0,2,365,1,6,17,40,209,24,24,5,4.96,5.0,5.0,4.83,5.0,4.88,4.96,0,1,1,0,0,3.89,4772,1,baths,47,1,0,0,0,0,0,1,0,0,0,0
87,99,0,38.0,38.0,1,1,13.75932,100.56845,Entire home/apt,5,1.0,2,2,3029.0,1,365,1,24,54,84,84,4,4,0,3.0,2.75,2.75,2.25,2.5,4.0,3.25,1,33,33,0,0,0.47,426,1,bath,24,1,0,0,0,0,1,0,0,0,0,0
100,90,1,2.0,2.0,1,1,13.784615744499138,100.4006191715598,Entire home/apt,2,1.0,1,1,1400.0,1,30,1,12,41,71,162,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,2,2,0,0,0.14,4276,1,bath,12,1,0,0,0,0,1,0,0,0,0,0
64,98,0,1.0,1.0,1,1,13.820349744680364,100.5323126167059,Entire home/apt,2,1.0,1,0,700.0,1,365,1,5,27,56,146,21,21,2,4.62,4.76,4.67,4.57,4.71,4.57,4.71,1,1,1,0,0,2.85,3618,3,bath,7,1,0,0,0,0,1,0,0,0,0,0
100,100,1,5.0,11.0,1,1,13.65973,100.61385,Entire home/apt,8,3.0,3,2,3529.0,1,120,1,15,23,53,328,2,2,0,5.0,5.0,5.0,4.5,5.0,4.5,4.5,0,5,2,3,0,0.47,608,1,baths,46,1,0,0,0,0,0,1,0,0,0,0
100,100,1,20.0,20.0,1,1,13.7336209,100.5678489,Entire home/apt,3,2.0,2,2,5153.0,2,365,1,12,38,63,243,18,18,2,4.94,4.94,4.94,5.0,5.0,5.0,4.78,1,10,10,0,0,2.05,2375,1,baths,34,1,0,0,0,0,0,1,0,0,0,0
100,95,0,3.0,16.0,1,1,13.752283708721045,100.50422620028256,Private room,2,1.0,1,1,3400.0,1,365,1,25,55,85,266,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,3,1,2,0,0.12,2150,1,private bath,8,0,0,1,0,0,0,0,0,1,0,0
100,99,0,14.0,15.0,1,1,13.73585,100.55809,Entire home/apt,2,1.0,1,1,1846.0,1,365,1,9,39,44,44,19,19,2,4.05,4.32,3.74,4.47,4.58,4.32,4.16,1,14,14,0,0,2.24,2195,1,bath,28,1,0,0,0,0,1,0,0,0,0,0
100,96,1,15.0,31.0,1,1,13.759659576169083,100.53832100143394,Entire home/apt,2,1.0,1,1,1560.0,30,365,1,6,36,66,247,2,2,0,4.5,4.5,4.0,5.0,5.0,4.5,4.5,0,14,14,0,0,0.44,2934,1,bath,27,1,0,0,0,0,1,0,0,0,0,0
98,95,1,34.0,34.0,1,1,13.756049581741667,100.56823953677066,Entire home/apt,2,1.0,1,1,1800.0,29,365,1,0,13,43,133,13,13,1,4.85,5.0,4.77,4.85,5.0,5.0,4.92,0,20,20,0,0,1.81,2798,1,bath,34,1,0,0,0,0,1,0,0,0,0,0
100,100,1,6.0,6.0,1,1,13.819815819821574,100.5295516178012,Entire home/apt,3,1.0,1,2,1486.0,28,365,1,3,4,17,278,25,25,4,5.0,5.0,5.0,5.0,5.0,4.92,5.0,1,5,5,0,0,3.77,2770,1,bath,48,1,0,0,0,0,1,0,0,0,0,0
100,100,1,3.0,9.0,1,1,13.75667355713978,100.56731639575094,Entire home/apt,2,1.0,1,1,2744.0,5,365,1,21,36,66,66,8,8,1,5.0,4.88,4.75,5.0,5.0,4.75,4.75,1,3,3,0,0,1.03,770,1,bath,42,1,0,0,0,0,1,0,0,0,0,0
100,99,1,16.0,32.0,1,1,13.761492795920736,100.5293123941804,Entire home/apt,2,1.0,1,1,2150.0,90,365,1,30,60,90,271,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,16,16,0,0,0.27,810,1,bath,25,1,0,0,0,0,1,0,0,0,0,0
100,100,1,10.0,10.0,1,1,13.723212996766248,100.57718178783573,Private room,2,1.0,1,0,2386.0,3,1125,1,10,23,53,59,34,34,5,4.97,4.97,4.82,4.91,5.0,4.88,4.91,0,4,0,4,0,4.13,4068,1,private bath,21,0,0,1,0,0,0,0,0,1,0,0
98,89,0,26.0,28.0,1,1,13.711297514437636,100.52023228257896,Entire home/apt,2,1.0,1,1,1171.0,1,365,1,13,43,73,254,5,5,0,4.8,4.6,5.0,4.2,4.8,4.4,4.8,0,26,26,0,0,1.52,429,1,bath,24,1,0,0,0,0,1,0,0,0,0,0
98,89,0,26.0,28.0,1,1,13.754075496632842,100.46762165070751,Entire home/apt,2,1.0,1,1,943.0,1,365,1,23,53,83,263,14,14,4,4.71,4.79,4.86,4.5,4.71,4.5,4.5,0,26,26,0,0,1.61,429,1,bath,32,1,0,0,0,0,1,0,0,0,0,0
87,99,0,38.0,38.0,1,1,13.72259065703891,100.55966901525608,Entire home/apt,4,1.0,1,2,2809.0,3,365,1,5,25,55,55,13,13,1,4.31,4.46,4.31,4.54,3.77,4.69,4.23,1,33,33,0,0,1.47,426,1,bath,30,1,0,0,0,0,1,0,0,0,0,0
100,98,0,16.0,16.0,1,1,13.711322069830558,100.62865109967814,Entire home/apt,3,1.0,1,1,1301.0,30,365,1,0,12,42,194,5,5,0,4.6,4.8,4.8,4.8,4.8,4.4,4.6,1,14,14,0,0,0.64,922,1,bath,45,1,0,0,0,0,1,0,0,0,0,0
98,92,1,46.0,53.0,1,1,13.749126542676448,100.54614771739884,Entire home/apt,3,2.0,2,2,2807.0,20,365,1,1,31,61,152,3,3,0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,1,24,23,1,0,0.46,3980,1,baths,15,1,0,0,0,0,0,1,0,0,0,0
100,99,1,33.0,37.0,1,1,13.707640932424628,100.52661661058664,Entire home/apt,2,1.0,1,1,1200.0,30,365,1,0,0,12,185,5,5,0,4.8,5.0,5.0,5.0,5.0,4.6,4.8,0,16,12,4,0,0.68,4281,1,bath,22,1,0,0,0,0,1,0,0,0,0,0
100,78,0,2.0,3.0,1,1,13.743289010722478,100.58414328843357,Entire home/apt,2,1.0,1,1,1033.0,30,730,1,9,39,69,344,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,2,2,0,0,0.43,4380,3,bath,52,1,0,0,0,0,1,0,0,0,0,0
100,100,1,4.0,5.0,1,1,13.77593033602212,100.48176617347488,Entire home/apt,10,5.0,4,4,8286.0,1,365,1,10,20,32,296,10,10,1,4.2,4.4,3.9,4.6,4.6,4.2,4.1,1,4,4,0,0,1.38,930,1,baths,41,1,0,0,0,0,0,1,0,0,0,0
100,100,0,23.0,74.0,1,1,13.717085850740132,100.53079792781608,Entire home/apt,3,1.0,1,2,2725.0,1,365,1,2,12,36,37,14,14,1,4.64,5.0,4.86,4.79,4.93,4.79,4.71,1,12,12,0,0,1.9,2627,1,bath,32,1,0,0,0,0,1,0,0,0,0,0
100,100,1,3.0,4.0,1,1,13.73204,100.53167,Entire home/apt,2,1.0,1,1,1950.0,1,365,1,1,1,1,250,4,4,1,3.75,4.25,4.5,4.5,4.0,4.75,4.0,1,3,1,2,0,0.51,415,1,bath,11,1,0,0,0,0,1,0,0,0,0,0
100,100,0,108.0,120.0,1,1,13.7019248,100.6044555,Entire home/apt,2,1.0,1,1,1879.0,3,365,1,16,35,65,315,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,20,20,0,0,0.24,423,1,bath,36,1,0,0,0,0,1,0,0,0,0,0
100,99,0,13.0,13.0,1,1,13.790022470621556,100.58099530000004,Entire home/apt,4,1.0,1,2,1829.0,2,60,1,22,52,82,173,11,11,2,4.55,4.73,4.64,4.82,4.91,4.55,4.73,0,12,3,9,0,1.29,457,1,bath,29,1,0,0,0,0,1,0,0,0,0,0
100,79,0,28.0,29.0,1,1,13.73539646401189,100.54986837626964,Private room,2,1.0,1,0,1545.0,1,365,1,24,54,84,359,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,0,0.77,418,1,private bath,29,0,0,1,0,0,0,0,0,1,0,0
99,58,1,87.0,90.0,1,1,13.78585,100.5017,Entire home/apt,2,1.0,1,1,700.0,30,365,1,22,52,82,262,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,87,87,0,0,0.86,2412,3,bath,42,1,0,0,0,0,1,0,0,0,0,0
100,99,1,12.0,13.0,1,1,13.756639625045828,100.53815234601726,Entire home/apt,2,1.0,1,1,3086.0,30,365,1,0,26,56,147,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,12,12,0,0,0.29,3416,1,bath,42,1,0,0,0,0,1,0,0,0,0,0
100,100,1,2.0,2.0,1,1,13.7245989,100.5089562,Private room,2,1.0,1,1,9743.0,1,365,1,10,23,53,261,10,10,0,4.9,5.0,4.9,5.0,5.0,5.0,4.9,0,2,0,2,0,1.44,522,1,private bath,35,0,0,1,0,0,0,0,0,1,0,0
100,98,0,15.0,18.0,1,1,13.7669384,100.5802218,Entire home/apt,2,1.0,1,1,1380.0,3,60,1,22,29,54,235,1,1,0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,1,15,13,2,0,0.17,3961,1,bath,14,1,0,0,0,0,1,0,0,0,0,0
99,99,1,11.0,11.0,1,1,13.75627,100.58321,Entire home/apt,4,1.0,1,3,1823.0,1,365,1,7,26,56,237,24,24,2,4.88,4.92,4.88,4.71,4.92,4.67,4.92,0,11,11,0,0,3.03,448,1,bath,62,1,0,0,0,0,1,0,0,0,0,0
98,89,0,26.0,28.0,1,1,13.753188731696326,100.4669113084674,Entire home/apt,2,1.0,1,1,757.0,1,365,1,4,32,62,242,5,5,0,5.0,5.0,5.0,4.8,4.8,5.0,5.0,0,26,26,0,0,0.63,429,1,bath,39,1,0,0,0,0,1,0,0,0,0,0
98,89,0,26.0,28.0,1,1,13.75226,100.46689,Entire home/apt,2,1.0,1,1,886.0,1,365,1,25,55,85,265,11,11,1,4.73,4.73,4.82,4.91,4.73,4.45,4.73,0,26,26,0,0,1.58,429,1,bath,31,1,0,0,0,0,1,0,0,0,0,0
100,100,0,78.0,102.0,1,1,13.71738,100.53181,Entire home/apt,6,3.0,3,4,7340.0,1,365,1,14,37,67,68,17,17,1,4.53,4.65,4.59,4.88,4.65,4.65,4.47,1,77,77,0,0,2.26,2005,1,baths,30,1,0,0,0,0,0,1,0,0,0,0
100,100,0,78.0,102.0,1,1,13.715585898281685,100.5325008193384,Entire home/apt,4,2.0,2,3,5236.0,1,365,1,23,53,83,84,10,10,1,4.8,4.7,4.7,4.8,4.7,4.7,4.5,1,77,77,0,0,1.17,2005,1,baths,30,1,0,0,0,0,0,1,0,0,0,0
90,100,0,13.0,15.0,1,1,13.70433,100.53063,Entire home/apt,2,1.0,1,1,1421.0,1,365,1,22,52,82,263,6,6,0,2.83,2.67,3.17,2.5,2.5,3.33,3.17,1,9,9,0,0,0.7,2620,1,bath,8,1,0,0,0,0,1,0,0,0,0,0
81,99,0,23.0,25.0,1,1,13.758969723263093,100.57036570717683,Entire home/apt,5,2.0,2,3,4579.0,2,365,1,20,45,75,75,4,4,0,3.25,3.0,3.25,4.5,3.25,4.75,3.25,1,12,12,0,0,0.47,426,3,baths,34,1,0,0,0,0,0,1,0,0,0,0
67,88,0,10.0,12.0,1,1,13.741341308870988,100.56591308288864,Entire home/apt,2,1.0,1,1,2500.0,7,365,1,6,36,66,247,1,1,0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,0,6,6,0,0,0.23,3627,24,bath,26,1,0,0,0,0,1,0,0,0,0,0
40,100,0,1.0,4.0,1,1,13.70305,100.59587,Entire home/apt,2,1.0,1,1,1020.0,7,365,1,3,33,63,243,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,1,1,0,0,0.14,2711,72,bath,16,1,0,0,0,0,1,0,0,0,0,0
100,60,0,7.0,26.0,1,1,13.7570344470386,100.56939018567697,Entire home/apt,2,1.0,1,1,2220.0,28,365,1,0,13,43,133,3,3,0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,7,7,0,0,0.39,3357,1,bath,51,1,0,0,0,0,1,0,0,0,0,0
100,99,1,17.0,17.0,1,1,13.752791309885756,100.52957817697283,Entire home/apt,3,1.0,1,2,2566.0,28,730,1,0,0,0,241,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,17,17,0,0,0.41,607,1,bath,37,1,0,0,0,0,1,0,0,0,0,0
100,98,0,25.0,41.0,1,1,13.726012828812996,100.59723176191784,Entire home/apt,11,4.0,5,5,20000.0,1,365,1,26,56,86,267,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,18,18,0,0,0.13,1827,1,baths,17,1,0,0,0,0,0,1,0,0,0,0
100,100,1,36.0,37.0,1,1,13.714941582918968,100.60512652199664,Entire home/apt,2,1.0,1,1,2082.0,28,365,1,7,37,67,342,5,5,1,5.0,5.0,5.0,5.0,5.0,4.8,4.8,1,36,36,0,0,0.6,2980,1,bath,65,1,0,0,0,0,1,0,0,0,0,0
100,98,0,25.0,41.0,1,1,13.661783356496548,100.6208952818493,Entire home/apt,9,6.0,4,5,21571.0,1,365,1,30,60,90,270,5,5,0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,1,18,18,0,0,0.65,1827,1,baths,16,1,0,0,0,0,0,1,0,0,0,0
80,97,0,13.0,22.0,1,1,13.71394,100.5959,Entire home/apt,7,3.0,2,4,2190.0,1,365,1,21,32,53,136,2,2,1,5.0,4.5,4.5,4.5,5.0,4.5,4.5,1,6,6,0,0,0.95,3256,3,baths,23,1,0,0,0,0,0,1,0,0,0,0
100,100,0,5.0,5.0,1,1,13.740408378629802,100.51363740116358,Entire home/apt,12,3.0,5,7,5707.0,1,365,1,13,24,49,322,26,26,2,4.5,4.62,4.58,4.77,4.88,4.77,4.58,1,4,4,0,0,4.26,3143,1,baths,30,1,0,0,0,0,0,1,0,0,0,0
100,100,0,11.0,11.0,1,1,13.752844970646413,100.52890688882223,Entire home/apt,2,1.0,1,1,2020.0,28,730,1,6,6,23,298,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,11,11,0,0,0.42,2350,1,bath,33,1,0,0,0,0,1,0,0,0,0,0
0,46,0,10.0,11.0,1,1,13.75299,100.46925,Entire home/apt,2,1.0,1,1,823.0,1,365,1,22,52,82,262,2,2,0,3.0,4.0,4.0,3.0,4.0,3.0,3.5,0,10,10,0,0,0.24,640,72,bath,15,1,0,0,0,0,1,0,0,0,0,0
90,100,0,13.0,15.0,1,1,13.71593,100.58373,Entire home/apt,2,1.0,1,1,1707.0,2,365,1,21,35,65,65,3,3,1,2.33,2.67,2.33,2.33,2.33,3.33,2.67,1,9,9,0,0,0.39,2620,1,bath,6,1,0,0,0,0,1,0,0,0,0,0
100,100,1,1.0,1.0,1,1,13.798223061877108,100.61972247162782,Entire home/apt,6,2.0,2,3,2500.0,1,365,1,23,50,80,260,5,5,0,4.6,4.6,4.6,5.0,4.4,5.0,4.8,1,1,1,0,0,0.59,1321,1,baths,6,1,0,0,0,0,0,1,0,0,0,0
